# Outputting data by phi for Stokes 3
# We have 1 phi-specific tables, each of
# which contains nthetas = 901 rows by nfreqs = 2 columns;# The thetas are: 45 45.05 45.1 45.15 45.2 45.25 45.3 45.35 45.4 45.45 45.5 45.55 45.6 45.65 45.7 45.75 45.8 45.85 45.9 45.95 46 46.05 46.1 46.15 46.2 46.25 46.3 46.35 46.4 46.45 46.5 46.55 46.6 46.65 46.7 46.75 46.8 46.85 46.9 46.95 47 47.05 47.1 47.15 47.2 47.25 47.3 47.35 47.4 47.45 47.5 47.55 47.6 47.65 47.7 47.75 47.8 47.85 47.9 47.95 48 48.05 48.1 48.15 48.2 48.25 48.3 48.35 48.4 48.45 48.5 48.55 48.6 48.65 48.7 48.75 48.8 48.85 48.9 48.95 49 49.05 49.1 49.15 49.2 49.25 49.3 49.35 49.4 49.45 49.5 49.55 49.6 49.65 49.7 49.75 49.8 49.85 49.9 49.95 50 50.05 50.1 50.15 50.2 50.25 50.3 50.35 50.4 50.45 50.5 50.55 50.6 50.65 50.7 50.75 50.8 50.85 50.9 50.95 51 51.05 51.1 51.15 51.2 51.25 51.3 51.35 51.4 51.45 51.5 51.55 51.6 51.65 51.7 51.75 51.8 51.85 51.9 51.95 52 52.05 52.1 52.15 52.2 52.25 52.3 52.35 52.4 52.45 52.5 52.55 52.6 52.65 52.7 52.75 52.8 52.85 52.9 52.95 53 53.05 53.1 53.15 53.2 53.25 53.3 53.35 53.4 53.45 53.5 53.55 53.6 53.65 53.7 53.75 53.8 53.85 53.9 53.95 54 54.05 54.1 54.15 54.2 54.25 54.3 54.35 54.4 54.45 54.5 54.55 54.6 54.65 54.7 54.75 54.8 54.85 54.9 54.95 55 55.05 55.1 55.15 55.2 55.25 55.3 55.35 55.4 55.45 55.5 55.55 55.6 55.65 55.7 55.75 55.8 55.85 55.9 55.95 56 56.05 56.1 56.15 56.2 56.25 56.3 56.35 56.4 56.45 56.5 56.55 56.6 56.65 56.7 56.75 56.8 56.85 56.9 56.95 57 57.05 57.1 57.15 57.2 57.25 57.3 57.35 57.4 57.45 57.5 57.55 57.6 57.65 57.7 57.75 57.8 57.85 57.9 57.95 58 58.05 58.1 58.15 58.2 58.25 58.3 58.35 58.4 58.45 58.5 58.55 58.6 58.65 58.7 58.75 58.8 58.85 58.9 58.95 59 59.05 59.1 59.15 59.2 59.25 59.3 59.35 59.4 59.45 59.5 59.55 59.6 59.65 59.7 59.75 59.8 59.85 59.9 59.95 60 60.05 60.1 60.15 60.2 60.25 60.3 60.35 60.4 60.45 60.5 60.55 60.6 60.65 60.7 60.75 60.8 60.85 60.9 60.95 61 61.05 61.1 61.15 61.2 61.25 61.3 61.35 61.4 61.45 61.5 61.55 61.6 61.65 61.7 61.75 61.8 61.85 61.9 61.95 62 62.05 62.1 62.15 62.2 62.25 62.3 62.35 62.4 62.45 62.5 62.55 62.6 62.65 62.7 62.75 62.8 62.85 62.9 62.95 63 63.05 63.1 63.15 63.2 63.25 63.3 63.35 63.4 63.45 63.5 63.55 63.6 63.65 63.7 63.75 63.8 63.85 63.9 63.95 64 64.05 64.1 64.15 64.2 64.25 64.3 64.35 64.4 64.45 64.5 64.55 64.6 64.65 64.7 64.75 64.8 64.85 64.9 64.95 65 65.05 65.1 65.15 65.2 65.25 65.3 65.35 65.4 65.45 65.5 65.55 65.6 65.65 65.7 65.75 65.8 65.85 65.9 65.95 66 66.05 66.1 66.15 66.2 66.25 66.3 66.35 66.4 66.45 66.5 66.55 66.6 66.65 66.7 66.75 66.8 66.85 66.9 66.95 67 67.05 67.1 67.15 67.2 67.25 67.3 67.35 67.4 67.45 67.5 67.55 67.6 67.65 67.7 67.75 67.8 67.85 67.9 67.95 68 68.05 68.1 68.15 68.2 68.25 68.3 68.35 68.4 68.45 68.5 68.55 68.6 68.65 68.7 68.75 68.8 68.85 68.9 68.95 69 69.05 69.1 69.15 69.2 69.25 69.3 69.35 69.4 69.45 69.5 69.55 69.6 69.65 69.7 69.75 69.8 69.85 69.9 69.95 70 70.05 70.1 70.15 70.2 70.25 70.3 70.35 70.4 70.45 70.5 70.55 70.6 70.65 70.7 70.75 70.8 70.85 70.9 70.95 71 71.05 71.1 71.15 71.2 71.25 71.3 71.35 71.4 71.45 71.5 71.55 71.6 71.65 71.7 71.75 71.8 71.85 71.9 71.95 72 72.05 72.1 72.15 72.2 72.25 72.3 72.35 72.4 72.45 72.5 72.55 72.6 72.65 72.7 72.75 72.8 72.85 72.9 72.95 73 73.05 73.1 73.15 73.2 73.25 73.3 73.35 73.4 73.45 73.5 73.55 73.6 73.65 73.7 73.75 73.8 73.85 73.9 73.95 74 74.05 74.1 74.15 74.2 74.25 74.3 74.35 74.4 74.45 74.5 74.55 74.6 74.65 74.7 74.75 74.8 74.85 74.9 74.95 75 75.05 75.1 75.15 75.2 75.25 75.3 75.35 75.4 75.45 75.5 75.55 75.6 75.65 75.7 75.75 75.8 75.85 75.9 75.95 76 76.05 76.1 76.15 76.2 76.25 76.3 76.35 76.4 76.45 76.5 76.55 76.6 76.65 76.7 76.75 76.8 76.85 76.9 76.95 77 77.05 77.1 77.15 77.2 77.25 77.3 77.35 77.4 77.45 77.5 77.55 77.6 77.65 77.7 77.75 77.8 77.85 77.9 77.95 78 78.05 78.1 78.15 78.2 78.25 78.3 78.35 78.4 78.45 78.5 78.55 78.6 78.65 78.7 78.75 78.8 78.85 78.9 78.95 79 79.05 79.1 79.15 79.2 79.25 79.3 79.35 79.4 79.45 79.5 79.55 79.6 79.65 79.7 79.75 79.8 79.85 79.9 79.95 80 80.05 80.1 80.15 80.2 80.25 80.3 80.35 80.4 80.45 80.5 80.55 80.6 80.65 80.7 80.75 80.8 80.85 80.9 80.95 81 81.05 81.1 81.15 81.2 81.25 81.3 81.35 81.4 81.45 81.5 81.55 81.6 81.65 81.7 81.75 81.8 81.85 81.9 81.95 82 82.05 82.1 82.15 82.2 82.25 82.3 82.35 82.4 82.45 82.5 82.55 82.6 82.65 82.7 82.75 82.8 82.85 82.9 82.95 83 83.05 83.1 83.15 83.2 83.25 83.3 83.35 83.4 83.45 83.5 83.55 83.6 83.65 83.7 83.75 83.8 83.85 83.9 83.95 84 84.05 84.1 84.15 84.2 84.25 84.3 84.35 84.4 84.45 84.5 84.55 84.6 84.65 84.7 84.75 84.8 84.85 84.9 84.95 85 85.05 85.1 85.15 85.2 85.25 85.3 85.35 85.4 85.45 85.5 85.55 85.6 85.65 85.7 85.75 85.8 85.85 85.9 85.95 86 86.05 86.1 86.15 86.2 86.25 86.3 86.35 86.4 86.45 86.5 86.55 86.6 86.65 86.7 86.75 86.8 86.85 86.9 86.95 87 87.05 87.1 87.15 87.2 87.25 87.3 87.35 87.4 87.45 87.5 87.55 87.6 87.65 87.7 87.75 87.8 87.85 87.9 87.95 88 88.05 88.1 88.15 88.2 88.25 88.3 88.35 88.4 88.45 88.5 88.55 88.6 88.65 88.7 88.75 88.8 88.85 88.9 88.95 89 89.05 89.1 89.15 89.2 89.25 89.3 89.35 89.4 89.45 89.5 89.55 89.6 89.65 89.7 89.75 89.8 89.85 89.9 89.95 90 
# The freqs are: 100 1000  (MHz)



# All phi-freq for phi 0
78.35  -8.23378e-19 -7.32982e-19
78.4  -8.39189e-19 -1.06702e-18
78.45  -8.37272e-19 -1.44132e-18
78.5  -8.24743e-19 -1.41043e-18
78.55  -8.47525e-19 -1.63222e-18
78.6  -8.58518e-19 -1.78991e-18
78.65  -8.6762e-19 -1.91432e-18
78.7  -8.65993e-19 -1.83655e-18
78.75  -8.61669e-19 -2.13401e-18
78.8  -8.73333e-19 -2.16296e-18
78.85  -8.75251e-19 -2.08321e-18
78.9  -8.86732e-19 -2.22703e-18
78.95  -8.90668e-19 -2.46823e-18
79  -9.01734e-19 -2.69306e-18
79.05  -9.21389e-19 -2.99962e-18
79.1  -9.26888e-19 -3.44228e-18
79.15  -9.37623e-19 -3.91657e-18
79.2  -9.31732e-19 -4.4283e-18
79.25  -9.42969e-19 -4.95689e-18
79.3  -9.66427e-19 -5.3582e-18
79.35  -9.36473e-19 -6.11374e-18
79.4  -9.54473e-19 -6.73775e-18
79.45  -9.4426e-19 -7.3678e-18
79.5  -9.78487e-19 -7.76295e-18
79.55  -9.92812e-19 -8.43095e-18
79.6  -9.75822e-19 -8.83945e-18
79.65  -9.91247e-19 -9.24781e-18
79.7  -9.82223e-19 -8.99805e-18
79.75  -9.98553e-19 -9.24555e-18
79.8  -1.01947e-18 -8.07448e-18
79.85  -1.01957e-18 -7.00702e-18
79.9  -1.02042e-18 -4.85217e-18
79.95  -1.02142e-18 -1.23683e-18
80  -1.02197e-18 3.27916e-18
80.05  -1.05069e-18 8.94336e-18
80.1  -1.04678e-18 1.36953e-17
80.15  -1.06077e-18 1.74114e-17
80.2  -1.06342e-18 1.99067e-17
80.25  -1.0645e-18 2.09488e-17
80.3  -1.04862e-18 2.18814e-17
80.35  -1.07608e-18 2.05044e-17
80.4  -1.08386e-18 1.91292e-17
80.45  -1.09507e-18 1.74567e-17
80.5  -1.09089e-18 1.60444e-17
80.55  -1.10364e-18 1.42423e-17
80.6  -1.09155e-18 1.25167e-17
80.65  -1.10858e-18 1.12786e-17
80.7  -1.11257e-18 9.62615e-18
80.75  -1.12056e-18 8.02778e-18
80.8  -1.14741e-18 6.69433e-18
80.85  -1.1324e-18 5.50149e-18
80.9  -1.15155e-18 4.0803e-18
80.95  -1.13572e-18 3.18693e-18
81  -1.12922e-18 2.2909e-18
81.05  -1.14018e-18 1.51176e-18
81.1  -1.14563e-18 5.81538e-19
81.15  -1.1612e-18 -2.95671e-19
81.2  -1.15902e-18 -5.3907e-19
81.25  -1.18974e-18 -1.1415e-18
81.3  -1.18264e-18 -1.78906e-18
81.35  -1.1783e-18 -1.92116e-18
81.4  -1.19387e-18 -2.14001e-18
81.45  -1.1838e-18 -2.71434e-18
81.5  -1.17393e-18 -2.93059e-18
81.55  -1.17621e-18 -3.16693e-18
81.6  -1.17756e-18 -3.63486e-18
81.65  -1.19211e-18 -3.64917e-18
81.7  -1.19766e-18 -3.98023e-18
81.75  -1.19533e-18 -4.26099e-18
81.8  -1.15619e-18 -4.69613e-18
81.85  -1.19136e-18 -4.73673e-18
81.9  -1.20102e-18 -5.15288e-18
81.95  -1.20123e-18 -5.54151e-18
82  -1.2043e-18 -5.7456e-18
82.05  -1.19865e-18 -6.11683e-18
82.1  -1.20999e-18 -6.28995e-18
82.15  -1.20277e-18 -6.6254e-18
82.2  -1.20139e-18 -6.90407e-18
82.25  -1.20295e-18 -7.20251e-18
82.3  -1.19428e-18 -7.28717e-18
82.35  -1.17716e-18 -7.56715e-18
82.4  -1.18991e-18 -7.69866e-18
82.45  -1.2008e-18 -7.53176e-18
82.5  -1.1732e-18 -7.68109e-18
82.55  -1.18594e-18 -7.49118e-18
82.6  -1.16363e-18 -7.53222e-18
82.65  -1.16998e-18 -7.1224e-18
82.7  -1.17926e-18 -6.43555e-18
82.75  -1.16791e-18 -6.01909e-18
82.8  -1.17062e-18 -5.02427e-18
82.85  -1.18933e-18 -4.28498e-18
82.9  -1.1587e-18 -3.4309e-18
82.95  -1.15465e-18 -2.2495e-18
83  -1.14997e-18 -8.15923e-19
83.05  -1.14967e-18 1.12239e-18
83.1  -1.12744e-18 3.40928e-18
83.15  -1.15627e-18 5.84657e-18
83.2  -1.12288e-18 9.23911e-18
83.25  -1.14547e-18 1.26311e-17
83.3  -1.1066e-18 1.71102e-17
83.35  -1.11483e-18 2.08403e-17
83.4  -1.07287e-18 2.45971e-17
83.45  -1.06537e-18 2.67741e-17
83.5  -1.07196e-18 2.69137e-17
83.55  -1.034e-18 2.52521e-17
83.6  -1.04646e-18 2.2683e-17
83.65  -1.03815e-18 1.96871e-17
83.7  -1.03527e-18 1.60685e-17
83.75  -9.67546e-19 1.28119e-17
83.8  -9.6568e-19 9.57557e-18
83.85  -9.84561e-19 7.37883e-18
83.9  -9.37506e-19 4.74514e-18
83.95  -9.49218e-19 2.63086e-18
84  -9.00909e-19 1.02289e-18
84.05  -9.0394e-19 -6.92419e-19
84.1  -8.89222e-19 -2.27439e-18
84.15  -8.75042e-19 -3.50204e-18
84.2  -8.56937e-19 -4.46544e-18
84.25  -8.35391e-19 -5.81661e-18
84.3  -8.04496e-19 -6.61224e-18
84.35  -7.87579e-19 -7.55493e-18
84.4  -7.35243e-19 -8.23783e-18
84.45  -7.55476e-19 -8.94645e-18
84.5  -6.86619e-19 -9.54415e-18
84.55  -6.83282e-19 -1.04738e-17
84.6  -6.54634e-19 -1.08431e-17
84.65  -6.40584e-19 -1.16328e-17
84.7  -6.2545e-19 -1.2054e-17
84.75  -5.56106e-19 -1.23819e-17
84.8  -5.39532e-19 -1.28935e-17
84.85  -4.80638e-19 -1.33962e-17
84.9  -4.591e-19 -1.3822e-17
84.95  -4.25896e-19 -1.40214e-17
85  -3.97334e-19 -1.45271e-17
85.05  -3.52057e-19 -1.46724e-17
85.1  -3.19668e-19 -1.49387e-17
85.15  -2.69494e-19 -1.52974e-17
85.2  -2.3764e-19 -1.5673e-17
85.25  -2.4133e-19 -1.57923e-17
85.3  -1.91705e-19 -1.61746e-17
85.35  -1.06831e-19 -1.63269e-17
85.4  -7.19796e-20 -1.65817e-17
85.45  -1.45791e-20 -1.65624e-17
85.5  8.70916e-21 -1.70225e-17
85.55  1.03626e-19 -1.71112e-17
85.6  1.10744e-19 -1.73149e-17
85.65  1.71699e-19 -1.74128e-17
85.7  2.17918e-19 -1.75606e-17
85.75  2.97395e-19 -1.76505e-17
85.8  3.21628e-19 -1.76258e-17
85.85  4.07913e-19 -1.77628e-17
85.9  4.43031e-19 -1.78758e-17
85.95  5.22798e-19 -1.76015e-17
86  5.64634e-19 -1.7353e-17
86.05  6.10155e-19 -1.69896e-17
86.1  6.84531e-19 -1.64578e-17
86.15  7.46959e-19 -1.55525e-17
86.2  7.98098e-19 -1.44221e-17
86.25  8.92718e-19 -1.32178e-17
86.3  9.63037e-19 -1.09671e-17
86.35  1.00382e-18 -7.74891e-18
86.4  1.08831e-18 -3.39073e-18
86.45  1.16417e-18 1.441e-18
86.5  1.25569e-18 8.26612e-18
86.55  1.32044e-18 1.57118e-17
86.6  1.38338e-18 2.4284e-17
86.65  1.50023e-18 3.17824e-17
86.7  1.52599e-18 3.78643e-17
86.75  1.61651e-18 4.24668e-17
86.8  1.75619e-18 4.38358e-17
86.85  1.78717e-18 4.30211e-17
86.9  1.86055e-18 4.10422e-17
86.95  1.98189e-18 3.71269e-17
87  2.04526e-18 3.37606e-17
87.05  2.15823e-18 3.00013e-17
87.1  2.24384e-18 2.56481e-17
87.15  2.33564e-18 2.17549e-17
87.2  2.38402e-18 1.88378e-17
87.25  2.4726e-18 1.54338e-17
87.3  2.56373e-18 1.27031e-17
87.35  2.68437e-18 1.04433e-17
87.4  2.75144e-18 7.34957e-18
87.45  2.8451e-18 5.50755e-18
87.5  2.89021e-18 3.65508e-18
87.55  3.01611e-18 1.77374e-18
87.6  3.12813e-18 8.07718e-20
87.65  3.21739e-18 -1.46099e-18
87.7  3.29602e-18 -2.72788e-18
87.75  3.41154e-18 -3.87931e-18
87.8  3.49327e-18 -4.90382e-18
87.85  3.60823e-18 -6.03486e-18
87.9  3.65475e-18 -7.03799e-18
87.95  3.75861e-18 -7.49729e-18
88  3.82977e-18 -8.93828e-18
88.05  3.90968e-18 -9.48039e-18
88.1  3.98861e-18 -1.0308e-17
88.15  4.11957e-18 -1.09078e-17
88.2  4.16186e-18 -1.12163e-17
88.25  4.23535e-18 -1.19033e-17
88.3  4.33565e-18 -1.23864e-17
88.35  4.40062e-18 -1.27939e-17
88.4  4.49716e-18 -1.32486e-17
88.45  4.56623e-18 -1.36826e-17
88.5  4.63764e-18 -1.42916e-17
88.55  4.75531e-18 -1.47071e-17
88.6  4.81473e-18 -1.49828e-17
88.65  4.89118e-18 -1.55077e-17
88.7  4.96677e-18 -1.60206e-17
88.75  5.02586e-18 -1.68067e-17
88.8  5.05431e-18 -1.71473e-17
88.85  5.12975e-18 -1.78387e-17
88.9  5.17707e-18 -1.83899e-17
88.95  5.25613e-18 -1.92316e-17
89  5.30214e-18 -1.96211e-17
89.05  5.31767e-18 -2.02598e-17
89.1  5.38486e-18 -2.08652e-17
89.15  5.41594e-18 -2.18898e-17
89.2  5.49677e-18 -2.23476e-17
89.25  5.483e-18 -2.28537e-17
89.3  5.55524e-18 -2.36131e-17
89.35  5.54966e-18 -2.39578e-17
89.4  5.5686e-18 -2.43472e-17
89.45  5.63776e-18 -2.4838e-17
89.5  5.63191e-18 -2.45429e-17
89.55  5.65048e-18 -2.41602e-17
89.6  5.65387e-18 -2.29333e-17
89.65  5.74027e-18 -2.10359e-17
89.7  5.68304e-18 -1.82996e-17
89.75  5.70492e-18 -1.33801e-17
89.8  5.72293e-18 -7.81018e-18
89.85  5.67957e-18 -6.32605e-19
89.9  5.66486e-18 7.06713e-18
89.95  5.69431e-18 1.43785e-17
90  5.6582e-18 2.09628e-17




